รหัสการสั่งซื้อ,สถานะการสั่งซื้อ,เลขที่คำสั่งซื้อ,เวลาที่สั่งซื้อ,เวลาที่สั่งซื้อสำเร็จ,เวลาคลิก,ชื่อร้านค้า,ID ร้านค้า,ประเภทของร้านค้า,รหัสรายการสินค้า,ชื่อรายการสินค้า,เลขที่ โมเดล,ประเภทสินค้า,เลขที่โปรโมชั่น,L1 หมวดหมู่สากล,L2 หมวดหมู่สากล,L3 หมวดหมู่สากล,ราคา(฿),จำนวน,ประเภทข้อเสนอ,พาร์ทเนอร์ในแคมเปญ,มูลค่าซื้อ(฿),จำนวนเงินคืน(฿),อัตราคอมมิชชั่นช้อปปี้ของสินค้า,ค่าคอมมิชชั่นของช้อปปี้ต่อชิ้น(฿),อัตราคอมมิชชั่นร้านค้าของสินค้า,ค่าคอมมิชชั่นของแบรนด์์ต่อชิ้น(฿),คอมมิชชั่นสินค้าโดยรวม(฿),คอมมิชชั่นคำสั่งซื้อจาก Shopee(฿),คอมมิชชั่นคำสั่งซื้อจากผู้ขาย(฿),คอมมิชชั่นคำสั่งซื้อโดยรวม(฿),ชื่อ MCN ที่ผูกไว้,รหัสสัญญา MCN,อัตราค่าบริการ MCN,ค่าบริการ MCN(฿),อัตราค่าคอมมิชชั่นของพาร์ทเนอร์ตามข้อตกลง,ค่าคอมมิชชั่นสุทธิ(฿),สถานะสินค้า Affiliate,หมายเหตุสินค้า,ประเภทการแจกจ่าย,สถานะของผู้ซื้อ,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,ช่องทาง
2509080HTJC3HV,รอดำเนินการ,211019145294073,2025-09-08 15:25:45,,2025-09-08 14:47:20,HOME by Nokky,391966900,Preferred(Non-CB),16692313059,ไม้แขวนเสื้อพลาสติกกันลื่น ยกลัง 50 ชิ้น ไม้แขวนเสื้อ สไตล์มินิมอล สีพาสเทล #โค้งX10,213755551858,Normal Product,,เครื่องใช้ในบ้าน,อุปกรณ์สำหรับจัดเก็บ,ไม้แขวนผ้า,289,1,คอมมิชชั่นจากร้านค้า,,260,,1.50%,3.9,5.00%,0,3.9,3.9,0,3.9,,0,0.00%,0,100.00%,3.9,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01BMavk0821,,Facebook
2509080HRFK7P7,รอดำเนินการ,211019075272597,2025-09-08 15:24:35,,2025-09-08 12:49:54,Heng.heng_official,251235494,C2C(Non-CB),27930616296,(แพ็ค 3 ถุง)❤️ Benice บีไนซ์ ครีมอาบน้ำ สูตรผิวสวยกระจ่างใสเปร่งประกาย ขนาด400 มล. ถุงเติม รีฟิล,206126239552,Normal Product,,ผลิตภัณฑ์บำรุงและเสริมความงาม,สบู่อาบน้ำและผลิตภัณฑ์ดูแลผิวกาย,สบู่ชำระผิวกาย,149,1,คอมมิชชั่นจาก Shopee,,126,,1.75%,2.205,0.00%,0,2.205,2.205,0,2.205,,0,0.00%,0,100.00%,2.205,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01KFdika0520,,Facebook
2509080HPKENC8,สำเร็จ,211019012212699,2025-09-08 15:23:32,2025-09-09 23:10:28,2025-09-08 06:08:36,EVEANDBOY,388038998,Shopee Mall(Non-CB),28186148224,NUMJU - Body White Booster Cream (100g) นัมจู บอดิ้ ไวท์ บูสเตอร์ ครีม,253387228867,Normal Product,,ผลิตภัณฑ์บำรุงและเสริมความงาม,สบู่อาบน้ำและผลิตภัณฑ์ดูแลผิวกาย,"ผลิตภัณฑ์บำรุงผิวกาย เนื้อครีม, โลชั่น, บัตเตอร์",359,1,คอมมิชชั่นจาก Shopee,,287,,1.75%,5.0225,0.00%,0,5.0225,5.0225,0,5.0225,,0,0.00%,0,100.00%,5.0225,สำเร็จ,,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01YPf0821,,Facebook
2509080HHEESQC,รอดำเนินการ,211018839208221,2025-09-08 15:20:39,,2025-09-08 15:05:15,A HELLO GIRL,160286087,Shopee Mall(CB),28967337967,กิ๊บติดผมโบว์ลายสก๊อตไม่มีรอยต่อคลิปหน้าม้าผู้หญิงใหม่หน้าผากคลิปด้านข้าง หมวก,247009167240,Normal Product,0_354295921180790_3,เครื่องประดับ,เครื่องประดับผม,กิ๊บติดผม & ปิ่นปักผม,14,1,คอมมิชชั่นจากร้านค้า,,13,,1.75%,0.2275,7.00%,0,0.2275,3.3075,0,3.3075,,0,0.00%,0,100.00%,3.3075,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
2509080HHEESQC,รอดำเนินการ,211018839208221,2025-09-08 15:20:39,,2025-09-08 15:05:15,A HELLO GIRL,160286087,Shopee Mall(CB),19122275146,A HELLO GIRL ยางรัดผม ทรงสามเหลี่ยม ประดับลูกปัด ไข่มุก ยืดหยุ่นสูง เครื่องประดับผม แฟชั่นเกาหลี สําหรับเด็กผู้หญิง,211167154015,Normal Product,0_354296151868131_2,เครื่องประดับ,เครื่องประดับผม,ยางรัดผม & โบว์ผูกผม,10,1,คอมมิชชั่นจากร้านค้า,,10,,1.75%,0.175,7.00%,0,0.175,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
2509080HHEESQC,รอดำเนินการ,211018839208221,2025-09-08 15:20:39,,2025-09-08 15:05:15,A HELLO GIRL,160286087,Shopee Mall(CB),23790534566,สไตล์วิทยาลัยลายสก๊อตสีแดงกิ๊บขนาดเล็กหญิงด้านเรียบลดอายุอารมณ์ ใบเรียกเก็บเงินเป็ด คลิปเครื่องประดับผม,242184723724,Normal Product,0_354296151868131_1,เครื่องประดับ,เครื่องประดับผม,กิ๊บติดผม & ปิ่นปักผม,20,1,คอมมิชชั่นจากร้านค้า,,17,,1.75%,0.2975,7.00%,0,0.2975,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
2509080HHEESQC,รอดำเนินการ,211018839208221,2025-09-08 15:20:39,,2025-09-08 15:05:15,A HELLO GIRL,160286087,Shopee Mall(CB),28013839882,ฝรั่งเศสย้อนยุคที่เรียบง่ายกิ๊บแฟชั่นอเนกประสงค์แต่งหน้าที่ไร้รอยต่อขอบคลิปฤดูใบไม้ร่วงฤดูหนาวอารมณ์อุปกรณ์ผม,118477115424,Normal Product,0_354296151868131_2,เครื่องประดับ,เครื่องประดับผม,กิ๊บติดผม & ปิ่นปักผม,16,1,คอมมิชชั่นจากร้านค้า,,14,,1.75%,0.245,7.00%,0,0.245,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
2509080HHEESQC,รอดำเนินการ,211018839208221,2025-09-08 15:20:39,,2025-09-08 15:05:15,A HELLO GIRL,160286087,Shopee Mall(CB),26602833412,ฝรั่งเศสที่เรียบง่ายแต่งหน้าที่ไร้รอยต่อกิ๊บสําหรับผู้หญิงฤดูใบไม้ผลิระดับไฮเอนด์ด้านผมหักเรียบกิ๊บ ใบเรียกเก็บเงินเป็ด คลิป,251158729070,Normal Product,0_354295921180790_4,เครื่องประดับ,เครื่องประดับผม,กิ๊บติดผม & ปิ่นปักผม,14,1,คอมมิชชั่นจากร้านค้า,,12,,1.75%,0.21,7.00%,0,0.21,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
2509080HHEESQC,รอดำเนินการ,211018839208221,2025-09-08 15:20:39,,2025-09-08 15:05:15,A HELLO GIRL,160286087,Shopee Mall(CB),5342245117,A HELLO GIRL ยางรัดผมหางม้า ลายเชอร์รี่น่ารัก เครื่องประดับ สําหรับผู้หญิง,60291868343,Normal Product,0_354296151868131_2,เครื่องประดับ,เครื่องประดับผม,ยางรัดผม & โบว์ผูกผม,12,1,คอมมิชชั่นจากร้านค้า,,10,,1.75%,0.175,7.00%,0,0.175,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
2509080HHEESQC,รอดำเนินการ,211018839208221,2025-09-08 15:20:39,,2025-09-08 15:05:15,A HELLO GIRL,160286087,Shopee Mall(CB),27481789128,กิ๊บติดผมแบบใหม่หัวหลังขนาดใหญ่พร้อมคลิปหนีบฉลามอเนกประสงค์แบบเรียบง่ายให้ความรู้สึกระดับไฮเอนด์สําหรับผู้หญิง,234037599866,Normal Product,0_354296151868131_1,เครื่องประดับ,เครื่องประดับผม,กิ๊บติดผม & ปิ่นปักผม,19,1,คอมมิชชั่นจากร้านค้า,,16,,1.75%,0.28,7.00%,0,0.28,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
2509080HHEESQC,รอดำเนินการ,211018839208221,2025-09-08 15:20:39,,2025-09-08 15:05:15,A HELLO GIRL,160286087,Shopee Mall(CB),19122275146,A HELLO GIRL ยางรัดผม ทรงสามเหลี่ยม ประดับลูกปัด ไข่มุก ยืดหยุ่นสูง เครื่องประดับผม แฟชั่นเกาหลี สําหรับเด็กผู้หญิง,211167154014,Normal Product,,เครื่องประดับ,เครื่องประดับผม,ยางรัดผม & โบว์ผูกผม,10,1,คอมมิชชั่นจากร้านค้า,,10,,1.75%,0.175,7.00%,0,0.175,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
2509080HHEESQC,รอดำเนินการ,211018839208221,2025-09-08 15:20:39,,2025-09-08 15:05:15,A HELLO GIRL,160286087,Shopee Mall(CB),24426259251,ใหม่น่ารักสาวที่เรียบง่ายกิ๊บอเนกประสงค์ด้านผมหักปังเป็ดปากคลิป,178169521268,Normal Product,0_354295921180790_3,เครื่องประดับ,เครื่องประดับผม,กิ๊บติดผม & ปิ่นปักผม,16,1,คอมมิชชั่นจากร้านค้า,,14,,1.75%,0.245,7.00%,0,0.245,0,0,0,,0,0.00%,0,100.00%,0,รอดำเนินการ,สถานะของสินค้านี้คือ อยู่ระหว่างดำเนินการ คอมมิชชั่นจะถูกคำนวณเพื่อจ่ายหลังสถานะเป็นสำเร็จแล้วเท่านั้น,คำสั่งซื้อจากร้านค้าต่างกัน,ที่มีอยู่,2599adboostco,paris,mng,m01PetKit0520,,Facebook
